company_id,name,sector,legal_form
5627,CPI,Pharma,Group
5628,ACU,Automotive,GP
5629,TTP,Pharma,LLC
5630,VentureCast,Automotive,LLP
5631,Alalon,Pharma,GP
5632,VentureCom,Health,LLP
5633,IXW,Pharma,Ltd.
5634,Matthew Simpson,Health,Corporation
5635,Homeology,Automotive,Corporation
5636,Kenneth White,Automotive,Co.
5637,SPR,Pharma,Inc.
5638,GZI,Health,Co.
5639,Richard Osborne,Automotive,Inc.
5640,DataServe,Automotive,Ltd.
5641,Charles Gonzalez,Automotive,GP
5642,DynaBot,Health,Co.
5643,WebStar,Health,Group
5644,Pulsinea,Health,Ltd.
5645,Edward Hall,Pharma,LLC
5646,BHE,Health,Ltd.
5647,ZUI,Automotive,Group
5648,Deltion,Health,LLC
5649,QAH,Automotive,LP
5650,WebMart,Health,GP
5651,WebServe,Automotive,GP
5652,Larry Norton,Pharma,GP
5653,Michael Ross,Automotive,LP
5654,Conos,Pharma,Co.
5655,TechPoint,Health,Corp.
5656,John Gallagher,Pharma,Corporation
5657,Michael Smith,Pharma,LP
5658,John Myers,Health,Corp.
5659,Kontricom,Pharma,Corp.
5660,Cephional,Health,LLC
5661,VOU,Automotive,LP
5662,Singexon,Automotive,Co.
5663,Antonio Moore,Pharma,LLP
5664,DigiCard,Health,Co.
5665,QDF,Pharma,Ltd.
5666,GigaSoft,Automotive,Inc.
5667,PTG,Automotive,GP
5668,Leis,Pharma,Ltd.
5669,WBU,Automotive,Co.
5670,Tencicom,Automotive,Corporation
5671,Tony Wiley,Health,Ltd.
5672,ObjectSoft,Pharma,Corporation
5673,Parartis,Automotive,Group
5674,PGG,Pharma,Group
5675,HQZ,Health,GP
5676,Stanley Morris,Automotive,Inc.
5677,Juan Stewart,Pharma,LP
5678,Arcexis,Pharma,Corp.
5679,David Mcgee,Pharma,Inc.
5680,Norman Carter,Health,Inc.
5681,MicroWare,Health,Ltd.
5682,WebSphere,Pharma,Inc.
5683,CompuWire,Health,Corporation
5684,David Woodward,Health,Group
5685,Novar,Pharma,LLP
5686,XVW,Automotive,Inc.
5687,Arquesio,Health,GP
5688,HomeFlash,Pharma,LLP
5689,Travis Coleman,Pharma,Ltd.
5690,UQE,Health,Co.
5691,Entrional,Pharma,Inc.
5692,Richard Hayes,Health,LLC
5693,Stanley Gutierrez,Automotive,Group
5694,Daniel Hewitt,Automotive,LLP
5695,TechSet,Pharma,Corp.
5696,NUZ,Pharma,Corporation
5697,Orbicom,Pharma,Corp.
5698,Patrick Murphy,Pharma,Corporation
5699,Robert Henry,Pharma,Co.
5700,JWC,Automotive,Corporation
5701,Novium,Automotive,LLC
5702,Illumess,Pharma,Corporation
5703,XZN,Pharma,LP
5704,DynaWorld,Automotive,Ltd.
5705,Altos,Automotive,Corp.
5706,ObjectZone,Health,Group
5707,Celos,Health,Ltd.
5708,Entror,Automotive,LP
5709,ZDR,Pharma,Co.
5710,CodeSoft,Health,Ltd.
5711,Solex,Pharma,LLC
5712,WireSpace,Pharma,Inc.
5713,XEO,Pharma,Co.
5714,AutoServe,Automotive,GP
5715,Altos,Health,LP
5716,AEV,Automotive,Co.
5717,Synaxex,Automotive,Inc.
5718,Ratada,Health,Inc.
5719,MJR,Pharma,LLP
5720,Lindion,Automotive,Co.
5721,ZXV,Health,LLP
5722,MicroCom,Pharma,Group
5723,Colar,Automotive,LLP
5724,WDT,Pharma,LLP
5725,WebBit,Pharma,GP
5726,Centrium,Pharma,GP
5727,LinkCard,Pharma,LLP
5728,BookWire,Automotive,LLP
5729,WireCard,Automotive,LLC
5730,XYS,Pharma,Corporation
5731,SolarWire,Automotive,Corp.
5732,Arthur Cruz,Health,Corporation
5733,TechVision,Pharma,Corp.
5734,Eles,Automotive,Co.
5735,DigiFlash,Pharma,LLC
5736,TVC,Pharma,LP
5737,Phillip Hoover,Automotive,LP
5738,XBM,Automotive,Corporation
5739,James Love,Automotive,Ltd.
5740,VEJ,Health,Corporation
5741,Cephesio,Health,Corporation
5742,Curium,Health,LLC
5743,Curtis Reyes,Health,Corp.
5744,Escion,Health,GP
5745,Herbert King,Pharma,Ltd.
5746,UWV,Pharma,Inc.
5747,Frank Chambers,Automotive,Inc.
5748,Deltex,Pharma,GP
5749,VentureWire,Health,Ltd.
5750,Pulsera,Automotive,Corporation
5751,WebVision,Health,Corp.
5752,OBB,Automotive,Group
5753,JJI,Pharma,GP
5754,CAF,Pharma,LP
5755,Lindina,Automotive,Ltd.
5756,PowerCom,Pharma,LP
5757,Timothy Davidson,Automotive,LLC
5758,Eduardo Robinson,Pharma,Inc.
5759,ZIZ,Pharma,LLP
5760,TAK,Automotive,GP
5761,DataBox,Pharma,LP
5762,Epcexis,Health,Inc.
5763,OXV,Automotive,Inc.
5764,Envicom,Automotive,Inc.
5765,ObjectZone,Health,Inc.
5766,Wilartis,Pharma,Ltd.
5767,Jessie Brown,Pharma,Inc.
5768,Phillip Fields,Pharma,Corporation
5769,ZBS,Health,Corporation
5770,Singicom,Automotive,Ltd.
5771,EUL,Pharma,Ltd.
5772,JQL,Health,GP
5773,Arcas,Automotive,Ltd.
5774,BitSphere,Health,LLP
5775,Colium,Automotive,LP
5776,VSP,Automotive,Inc.
5777,DigiVision,Pharma,GP
5778,TradeSystems,Pharma,Corporation
5779,LAV,Pharma,Inc.
5780,Enveco,Pharma,LLC
5781,Parada,Automotive,Inc.
5782,Sygnia,Automotive,Ltd.
5783,GOE,Health,Co.
5784,Entrium,Automotive,Corporation
5785,GUZ,Pharma,LLP
5786,JEU,Pharma,Corp.
5787,Cecil Doyle,Health,Ltd.
5788,HotPoint,Health,Corp.
5789,David Nolan,Pharma,Co.
5790,WebShop,Automotive,Co.
5791,ADF,Pharma,Inc.
5792,YourWire,Automotive,Ltd.
5793,Pulsium,Pharma,LLC
5794,BitWorks,Automotive,Ltd.
5795,William Rutledge,Health,Corp.
5796,PLX,Pharma,GP
5797,Eddie Kelly,Pharma,Inc.
5798,WebWorld,Automotive,LP
5799,Altis,Automotive,LLC
5800,William Harrington,Pharma,Corporation
5801,Ratesio,Pharma,LP
5802,Kontrotec,Pharma,Corp.
5803,Polis,Health,Corp.
5804,MindPoint,Automotive,Co.
5805,Arquar,Health,Inc.
5806,NanoBit,Health,Corp.
5807,Cephergy,Pharma,Corp.
5808,ARP,Health,Ltd.
5809,YourSet,Automotive,Corp.
5810,ObjectZone,Pharma,LP
5811,Solium,Pharma,Corp.
5812,UQZ,Automotive,LP
5813,SolarWire,Health,LLP
5814,Avinea,Health,Corp.
5815,SiliconQuest,Health,LLC
5816,LinkStar,Automotive,Ltd.
5817,Novotec,Automotive,LLC
5818,PowerSet,Automotive,Corporation
5819,Wilon,Pharma,LLC
5820,Andrew Woodward,Health,Corp.
5821,Orbional,Pharma,Corporation
5822,Solon,Pharma,LP
5823,IWY,Health,LLP
5824,SmartBase,Health,LLC
5825,QWA,Pharma,GP
5826,Willard Bowman,Automotive,Group
5827,Leotec,Pharma,GP
5828,DataWorks,Health,Ltd.
5829,DVY,Automotive,GP
5830,KOC,Pharma,LP
5831,VentureForge,Automotive,Ltd.
5832,Pulsicom,Health,LLC
5833,CompuSpace,Automotive,Group
5834,AutoZone,Pharma,LLP
5835,Singum,Pharma,LP
5836,Cintium,Automotive,Corporation
5837,TechScape,Automotive,Corp.
5838,Leinea,Pharma,LLP
5839,Edward Brady,Health,Group
5840,Alstrubis,Automotive,Corp.
5841,Travis Washington,Health,Ltd.
5842,Auragon,Automotive,Ltd.
5843,John Johnston,Automotive,LLC
5844,OEW,Health,LP
5845,Joseph Palmer,Pharma,LLP
5846,David Harris,Automotive,Corp.
5847,JQO,Pharma,Ltd.
5848,Altis,Health,LP
5849,ObjectCard,Automotive,Corp.
5850,IUX,Pharma,LLP
5851,Solubis,Health,Corporation
5852,Richard Wilcox,Pharma,LP
5853,Timothy Hill,Health,GP
5854,Jeffrey Smith,Pharma,Corp.
5855,Alon,Automotive,Co.
5856,XHT,Health,LLP
5857,PJI,Automotive,Group
5858,TeleSystems,Health,LLC
5859,Alton,Health,Inc.
5860,BRS,Automotive,Inc.
5861,Anthony Rhodes,Pharma,Corporation
5862,Cintinea,Health,Group
5863,Robert Williams,Automotive,Co.
5864,ZUN,Pharma,Corporation
5865,SiliconSystems,Automotive,Co.
5866,ANG,Pharma,Group
5867,Duane Andrews,Health,GP
5868,PowerTech,Automotive,Group
5869,William Cote,Health,GP
5870,Infinotec,Pharma,LP
5871,DGJ,Health,GP
5872,FFK,Automotive,GP
5873,Wilon,Automotive,LLC
5874,Novinea,Automotive,Corp.
5875,Mitchell Cook,Health,Group
5876,Solon,Automotive,LLC
5877,NXZ,Health,LP
5878,Arquorius,Pharma,Ltd.
5879,Joseph Cross,Pharma,GP
5880,Altium,Pharma,Inc.
5881,MindBase,Health,GP
5882,ERX,Health,Corp.
5883,RLN,Health,LLC
5884,James Bullock,Health,Group
5885,TradeWire,Health,Co.
5886,RealVision,Automotive,GP
5887,CRT,Pharma,Group
5888,PBT,Health,LP
5889,HLP,Pharma,Inc.
5890,Novexon,Pharma,LLC
5891,Epcion,Pharma,Ltd.
5892,Kontris,Automotive,Co.
5893,LinkStation,Health,LLP
5894,ObjectZone,Pharma,Ltd.
5895,DynaVision,Pharma,Ltd.
5896,DynaBox,Automotive,Ltd.
5897,VDO,Automotive,LP
5898,Danny Reyes,Automotive,Inc.
5899,Alberto Scott,Pharma,GP
5900,SDI,Pharma,LLC
5901,John Evans,Health,Inc.
5902,Procor,Health,Ltd.
5903,MindSystems,Health,Corporation
5904,AutoShop,Pharma,Corporation
5905,Medana,Health,Group
5906,Robert Reid,Pharma,Corp.
5907,Joel Wright,Health,Co.
5908,CodeServe,Pharma,LLC
5909,Illumon,Pharma,LLP
5910,IDT,Health,Group
5911,Rational,Automotive,Co.
5912,Altesio,Automotive,Ltd.
5913,DNZ,Pharma,LLP
5914,VentureVision,Automotive,Inc.
5915,MindWorld,Health,Corp.
5916,Christopher Porter,Automotive,GP
5917,CompuVision,Pharma,GP
5918,InfoSpace,Automotive,Corp.
5919,Penteo,Pharma,Co.
5920,Surtana,Pharma,Corp.
5921,Raymond Reese,Automotive,LP
5922,Leicom,Pharma,LLC
5923,NanoServe,Automotive,Inc.
5924,Paul Sanders,Pharma,Corporation
5925,GDH,Automotive,Inc.
5926,YLT,Health,LLP
5927,James Estes,Pharma,LLC
5928,CHH,Pharma,Corporation
5929,YourVision,Pharma,GP
5930,Charles Long,Pharma,Co.
5931,Artera,Automotive,LLC
5932,CompuZone,Health,LP
5933,John Tran,Pharma,Group
5934,QSW,Pharma,LLP
5935,RealStar,Automotive,LLC
5936,PTM,Pharma,LP
5937,CodeScout,Pharma,Corporation
5938,NanoBase,Automotive,LLC
5939,RealStar,Pharma,Corporation
5940,Jeffrey Benson,Health,Ltd.
5941,George Hancock,Pharma,Corporation
5942,LMK,Pharma,LLP
5943,Robert Parsons,Health,GP
5944,Lanxion,Pharma,LLP
5945,Gerald Kirk,Pharma,LLC
5946,TradeWare,Health,Corp.
5947,Paron,Health,Co.
5948,HotSet,Automotive,Corporation
5949,Peter Walker,Health,LLC
5950,Orbotec,Pharma,Corporation
5951,Entress,Automotive,Ltd.
5952,NFQ,Pharma,Corporation
5953,HotSet,Health,LLC
5954,Poleco,Health,Corp.
5955,Illumina,Health,Co.
5956,Curicom,Pharma,LP
5957,Artis,Health,LLP
5958,GigaCast,Health,GP
5959,CEV,Automotive,Ltd.
5960,John Good,Pharma,LP
5961,Penton,Health,Corp.
5962,Raymond Galloway,Pharma,LLC
5963,Altagon,Health,Co.
5964,Michael Hunter,Health,Ltd.
5965,Melvin Franklin,Pharma,LP
5966,Virgil Ortiz,Pharma,LLP
5967,Entroni,Pharma,Group
5968,Ruben Gallagher,Health,Corporation
5969,Tom Adkins,Health,Inc.
5970,KZA,Health,Co.
5971,VentureQuest,Health,LLC
5972,DataNet,Health,LLP
5973,Cures,Health,LLC
5974,BookWire,Health,Corp.
5975,William Johnson,Health,Co.
5976,Jesus Powell,Pharma,Co.
5977,Walter Hampton,Pharma,Co.
5978,NanoCity,Automotive,Group
5979,Lanxicom,Pharma,Co.
5980,Arques,Automotive,Group
5981,CyberSystems,Health,Corp.
5982,Henry Taylor,Automotive,Ltd.
5983,Singon,Pharma,LLP
5984,Cephum,Health,LLP
5985,GYJ,Automotive,Inc.
5986,Daniel Griffin,Pharma,Corporation
5987,DynaSet,Automotive,LP
5988,MyWorks,Health,Co.
5989,Carlos Long,Automotive,Corp.
5990,Kenneth Flores,Health,GP
5991,UHN,Health,LP
5992,RMT,Pharma,LLC
5993,Sygnentis,Automotive,Corporation
5994,David Ashley,Health,Corporation
5995,Jerry Carroll,Health,Ltd.
5996,HotStar,Automotive,Corp.
5997,WXZ,Pharma,Group
5998,JRS,Automotive,Group
5999,WXI,Automotive,Inc.
6000,Ronald Walker,Pharma,GP
6001,QMJ,Pharma,Corp.
6002,Leon Schwartz,Health,LLP
6003,CDJ,Automotive,Inc.
6004,Cephas,Pharma,GP
6005,DataBit,Pharma,Co.
6006,LME,Automotive,Co.
6007,Harold Petersen,Health,Inc.
6008,UOA,Health,LLP
6009,Proceon,Health,Co.
6010,FreeServe,Pharma,Co.
6011,FreeWorld,Health,LLC
6012,FRM,Automotive,LLC
6013,XKM,Automotive,Ltd.
6014,Paccis,Automotive,Group
6015,Nicholas Abbott,Automotive,Corporation
6016,Franklin Hayes,Pharma,Corporation
6017,Lindion,Pharma,Corporation
6018,Benjamin Smith,Automotive,Corp.
6019,James Hoffman,Health,LLC
6020,Cephagon,Pharma,Ltd.
6021,SmartTech,Health,GP
6022,Jon Robinson,Health,Inc.
6023,VTN,Pharma,LP
6024,GXZ,Health,LLC
6025,Roger Delacruz,Health,Co.
6026,Harvey Oconnor,Pharma,GP
6027,PMN,Automotive,Corporation
6028,DataServe,Pharma,GP
6029,Deltera,Pharma,Corporation
6030,EYG,Automotive,LP
6031,Michael Gonzales,Automotive,Corp.
6032,TeleVision,Automotive,Corp.
6033,SJG,Health,Corporation
6034,Synaxana,Pharma,LLP
6035,Microology,Automotive,Ltd.
6036,PUC,Health,Corporation
6037,BitScape,Pharma,Group
6038,Sygnon,Automotive,Corp.
6039,Jose Bradford,Health,Co.
6040,Procentis,Automotive,Group
6041,Leon,Automotive,Group
6042,Mike Dean,Health,Corp.
6043,Illumas,Health,LLP
6044,JBW,Health,LP
6045,Sean Mcintyre,Pharma,Inc.
6046,Ronald Jefferson,Pharma,Co.
6047,LLM,Pharma,LLC
6048,Eleco,Health,Group
6049,VentureWare,Automotive,GP
6050,IYT,Automotive,Co.
6051,Cintia,Pharma,LP
6052,ZQH,Automotive,Ltd.
6053,GigaBox,Health,Corp.
6054,Steven Blanchard,Automotive,LLP
6055,NWS,Pharma,LLC
6056,Alis,Health,Corporation
6057,Microology,Automotive,Corporation
6058,Evubis,Pharma,Group
6059,HomeCity,Pharma,Corp.
6060,William Lowe,Health,Co.
6061,DigiWorld,Automotive,Corp.
6062,Pention,Health,LP
6063,Orbotec,Health,GP
6064,DynaBit,Health,Co.
6065,Epcos,Automotive,GP
6066,Infinion,Health,Co.
6067,James Wright,Pharma,Ltd.
6068,Paragon,Health,LLC
6069,GPO,Automotive,Co.
6070,CompuShop,Health,Corp.
6071,Sartis,Health,Corporation
6072,ZON,Automotive,LP
6073,Altis,Automotive,Corp.
6074,James Carney,Health,LLP
6075,Avis,Automotive,Inc.
6076,Zachary Fowler,Automotive,Group
6077,WGJ,Automotive,Corp.
6078,Avalon,Automotive,LLP
6079,PGY,Pharma,GP
6080,QMH,Pharma,LP
6081,XHN,Health,Ltd.
6082,RealSpace,Health,Corporation
6083,InfoWorks,Health,Inc.
6084,Richard Wells,Automotive,Corporation
6085,HCW,Automotive,Inc.
6086,Envional,Automotive,Inc.
6087,ObjectWare,Pharma,Corporation
6088,Orbulus,Health,Corp.
6089,Singandor,Automotive,Co.
6090,Anthony Hughes,Automotive,Group
6091,VQD,Automotive,Corporation
6092,John Williams,Pharma,Group
6093,Charles Baker,Automotive,Co.
6094,Solandor,Health,Group
6095,Henry Beard,Pharma,LLP
6096,KCV,Health,LLP
6097,Alanum,Automotive,LP
6098,QQC,Health,Corp.
6099,Johnny Morris,Pharma,LLC
6100,RealSystems,Automotive,LP
6101,OGU,Automotive,Group
6102,VPM,Health,Co.
6103,KYV,Health,Group
6104,John Kirby,Health,LLP
6105,UKK,Health,Inc.
6106,TechMart,Pharma,Co.
6107,Richard Ramsey,Health,Inc.
6108,BookBot,Automotive,Ltd.
6109,RealStation,Pharma,GP
6110,Richard Pace,Automotive,LLC
6111,Colubis,Health,LP
6112,Belanum,Automotive,Corp.
6113,Wilis,Pharma,Co.
6114,PND,Health,LP
6115,Lindubis,Automotive,LP
6116,Altium,Pharma,LP
6117,CKZ,Automotive,Inc.
6118,Deltas,Automotive,Co.
6119,James Mitchell,Health,LLP
6120,TQR,Pharma,Corporation
6121,CUD,Health,Group
6122,Anthony Pierce,Health,LLC
6123,BitWorld,Pharma,Corp.
6124,Elada,Health,LP
6125,SolarWire,Automotive,Corp.
6126,Ryan Johnson,Health,LP
6127,ClickShop,Pharma,Inc.
6128,Ratium,Health,LP
6129,CompuPoint,Health,Ltd.
6130,GigaShop,Automotive,GP
6131,Jason Hamilton,Health,Ltd.
6132,Scott Rodriguez,Automotive,LLP
6133,Tencon,Health,LLC
6134,Ray Stein,Pharma,Co.
6135,Tradeology,Automotive,GP
6136,CompuSet,Pharma,Co.
6137,ClickCom,Automotive,Corporation
6138,Arteco,Automotive,LLC
6139,NGR,Automotive,Co.
6140,David Thompson,Pharma,LP
6141,Patrick Myers,Health,Inc.
6142,KFA,Automotive,Group
6143,Keith Smith,Automotive,Corporation
6144,HYZ,Automotive,LLC
6145,ELB,Automotive,Ltd.
6146,Adam Paul,Health,LP
6147,RDZ,Health,Group
6148,NanoScout,Pharma,Corp.
6149,Joseph Cline,Health,Inc.
6150,Ronald Jordan,Health,Corp.
6151,DVI,Pharma,LLP
6152,YLF,Health,LLC
6153,James Mitchell,Health,Group
6154,MPU,Pharma,LP
6155,James Anderson,Pharma,LLC
6156,Bob Manning,Health,LP
6157,RLD,Pharma,Corporation
6158,Brett Jensen,Pharma,LLP
6159,JVA,Pharma,LLC
6160,JBE,Health,Corporation
6161,Arquion,Automotive,Co.
6162,MindStation,Health,LP
6163,Wiless,Pharma,Ltd.
6164,Brian Decker,Pharma,Inc.
6165,ObjectCast,Pharma,Ltd.
6166,LUN,Pharma,Corporation
6167,Kontris,Automotive,LP
6168,MindSpace,Pharma,Ltd.
6169,CGB,Health,LLC
6170,Mindology,Pharma,Group
6171,QMR,Health,LP
6172,OWT,Health,Group
6173,Carl Montgomery,Health,Corporation
6174,WireSystems,Health,Corporation
6175,Troy Hull,Health,LLC
6176,DigiWire,Automotive,Group
6177,PowerPoint,Automotive,LLC
6178,Medium,Automotive,Co.
6179,NQQ,Health,Corporation
6180,SMA,Pharma,LLC
6181,WireVision,Health,Ltd.
6182,JKU,Health,Corp.
6183,PowerScout,Health,GP
6184,NHX,Pharma,Corp.
6185,Agrion,Health,LLP
6186,Solon,Pharma,Co.
6187,Richard Benton,Automotive,LLP
6188,Calvin Williams,Pharma,Co.
6189,KGE,Health,Inc.
6190,Julian Coleman,Automotive,LLP
6191,QHS,Automotive,GP
6192,OYH,Automotive,Corp.
6193,BIZ,Automotive,LP
6194,SolarFlash,Automotive,Corporation
6195,Roy Scott,Pharma,LLP
6196,James Justice,Pharma,Corp.
6197,WRF,Automotive,Group
6198,KEM,Health,LLP
6199,Celos,Health,Inc.
6200,YFQ,Health,LLC
6201,Jon Miller,Pharma,Inc.
6202,BookCity,Health,LLC
6203,Wilulus,Pharma,Ltd.
6204,Sygnera,Pharma,Co.
6205,BookBit,Pharma,Group
6206,James Clark,Pharma,Ltd.
6207,PVZ,Automotive,LLP
6208,Elar,Health,Ltd.
6209,VentureCom,Automotive,LLP
6210,VHM,Pharma,Ltd.
6211,Gregory Bush,Pharma,LP
6212,Jack Estrada,Health,LLC
6213,CUJ,Health,Group
6214,LQS,Health,Co.
6215,Albar,Pharma,Inc.
6216,Bob Russell,Pharma,Co.
6217,GigaSpace,Pharma,Inc.
6218,VentureSystems,Automotive,LLC
6219,MyBox,Automotive,LLC
6220,TUR,Health,Ltd.
6221,ELU,Pharma,Corporation
6222,JUF,Automotive,LP
6223,QSZ,Automotive,Ltd.
6224,James Beck,Pharma,GP
6225,VentureServe,Automotive,GP
6226,James Pierce,Health,Inc.
6227,WebWire,Automotive,Inc.
6228,Epcon,Automotive,LP
6229,James Meyer,Health,Inc.
6230,VEZ,Health,Ltd.
6231,QJA,Automotive,LLC
6232,LinkCom,Health,Group
6233,Glenn Humphrey,Automotive,Corp.
6234,Lanxalon,Health,GP
6235,VentureSet,Automotive,Ltd.
6236,Avon,Automotive,GP
6237,Charles Ward,Pharma,GP
6238,Ricky Cain,Automotive,LLC
6239,ClickBox,Pharma,GP
6240,OLJ,Automotive,GP
6241,Richard Grant,Automotive,LP
6242,Singina,Health,LP
6243,MySystems,Health,Corp.
6244,LinkDirect,Health,Inc.
6245,Altalon,Automotive,Group
6246,Phillip Brown,Automotive,GP
6247,Robert Smith,Automotive,Inc.
6248,Infoology,Health,Corporation
6249,NYG,Pharma,Corporation
6250,SEB,Automotive,Corporation
6251,DigiBot,Health,LP
6252,MYO,Health,Ltd.
6253,Robert Lee,Pharma,Inc.
6254,DigiCity,Pharma,GP
6255,AFL,Health,Co.
6256,FGF,Automotive,Corporation
6257,Belor,Pharma,Group
6258,Alticom,Pharma,GP
6259,DZW,Pharma,Ltd.
6260,Cody Garza,Automotive,LLP
6261,TechServe,Pharma,LLC
6262,BUW,Health,Inc.
6263,Cintos,Pharma,LP
6264,IOM,Health,LLP
6265,ICB,Health,Group
6266,TeleWare,Pharma,GP
6267,Paccana,Health,Corporation
6268,MicroWire,Automotive,Inc.
6269,John Hernandez,Pharma,Group
6270,WXC,Pharma,Ltd.
6271,BXH,Automotive,LLP
6272,AutoWorks,Automotive,Inc.
6273,Jose Ford,Health,GP
6274,NVQ,Pharma,Ltd.
6275,NanoStation,Health,LP
6276,John Steele,Automotive,Group
6277,MHD,Pharma,Corporation
6278,Illumon,Health,Inc.
6279,Altion,Health,Corp.
6280,WireZone,Health,Corp.
6281,Robert Burke,Pharma,Corporation
6282,FFN,Pharma,LLP
6283,TeleZone,Health,LP
6284,Alium,Automotive,GP
6285,Roger Wolf,Automotive,Inc.
6286,George Baker,Pharma,Ltd.
6287,EST,Health,Co.
6288,SiliconWorks,Automotive,Co.
6289,Justin Carter,Pharma,Corp.
6290,Alium,Pharma,Inc.
6291,Jonathan Strickland,Pharma,GP
6292,James Bauer,Automotive,GP
6293,KXN,Pharma,Corporation
6294,DigiSoft,Health,Corp.
6295,Lanxium,Pharma,Inc.
6296,Larry Diaz,Pharma,Corporation
6297,Joseph Gordon,Pharma,Inc.
6298,Adam Ward,Pharma,Co.
6299,David Ross,Health,LLC
6300,OSV,Automotive,Inc.
6301,James Clark,Pharma,LP
6302,SXQ,Health,GP
6303,ObjectDirect,Health,Corporation
6304,CyberStation,Automotive,LP
6305,LinkForge,Pharma,Group
6306,YAN,Automotive,Corp.
6307,Paccera,Health,Co.
6308,YBW,Pharma,Co.
6309,Michael Walker,Pharma,Group
6310,Thomas Adams,Health,Corporation
6311,CyberBit,Automotive,LLP
6312,KTJ,Health,Inc.
6313,EXH,Automotive,LP
6314,CompuVision,Health,LLP
6315,Alstris,Pharma,Ltd.
6316,Tencentis,Pharma,LLP
6317,DigiPoint,Health,Group
6318,GMQ,Health,Co.
6319,Pulsexis,Pharma,Group
6320,BitCom,Pharma,Inc.
6321,Sartor,Health,Ltd.
6322,Altion,Automotive,Group
6323,FreeWire,Pharma,LLC
6324,LFV,Health,LP
6325,Harry Curry,Health,LLC
6326,Aleon,Health,Ltd.
6327,Daniel Simpson,Pharma,Ltd.
6328,Illumada,Health,Corp.
6329,TradeScout,Pharma,GP
6330,HXA,Health,LLP
6331,Sean Green,Pharma,Ltd.
6332,DataBox,Health,Inc.
6333,WireTech,Health,Ltd.
6334,SXO,Health,Corp.
6335,Novis,Automotive,Corp.
6336,DynaStation,Health,Corporation
6337,DWH,Automotive,Ltd.
6338,CyberSpace,Pharma,Corporation
6339,Matthew Ryan,Pharma,LLC
6340,ObjectForge,Automotive,Co.
6341,CompuMart,Health,LLC
6342,MicroWare,Automotive,LLC
6343,LEV,Pharma,Group
6344,Envion,Pharma,GP
6345,MQF,Health,LLC
6346,Aurum,Health,Corporation
6347,Entricom,Pharma,LLC
6348,CodeWare,Health,GP
6349,Greg Powell,Health,GP
6350,Harold King,Pharma,Group
6351,TechSystems,Health,LLC
6352,InfoStar,Pharma,Inc.
6353,NanoBox,Automotive,Group
6354,William Mason,Pharma,Group
6355,Steven Middleton,Automotive,Inc.
6356,YourStation,Health,LLC
6357,Vernon Brown,Automotive,LLP
6358,IFR,Pharma,Inc.
6359,Illumada,Health,Inc.
6360,ObjectVision,Pharma,LLP
6361,UMZ,Pharma,Inc.
6362,TradeCard,Pharma,Inc.
6363,Jonathan Romero,Pharma,Co.
6364,LUL,Automotive,LLP
6365,Deltum,Pharma,Group
6366,Paul Robles,Pharma,Group
6367,Celeco,Automotive,Co.
6368,Lanxotec,Automotive,Group
6369,CompuWorks,Health,LLP
6370,IFN,Pharma,LLC
6371,TeleCity,Health,Corporation
6372,PowerSet,Automotive,GP
6373,NNS,Health,Corporation
6374,Solium,Automotive,Group
6375,DGN,Health,Ltd.
6376,Altion,Health,Corp.
6377,Pulsicom,Automotive,GP
6378,BookServe,Automotive,Group
6379,BookStation,Automotive,GP
6380,Wilional,Pharma,Inc.
6381,Belium,Pharma,Corporation
6382,Danny Wright,Automotive,LLC
6383,Agron,Health,LP
6384,Thomas Cunningham,Health,Co.
6385,XDT,Health,LP
6386,FUG,Pharma,Co.
6387,NYK,Automotive,LLP
6388,BitCity,Automotive,Group
6389,MindCity,Pharma,LLC
6390,Noveo,Automotive,Ltd.
6391,HotCity,Health,Co.
6392,Keith Barnes,Health,GP
6393,TeleWire,Automotive,LP
6394,WebCom,Health,Inc.
6395,QXR,Pharma,Co.
6396,Wayne Smith,Automotive,Co.
6397,Anthony Olsen,Pharma,Group
6398,SolarTech,Automotive,LLC
6399,Bobby Snyder,Pharma,Ltd.
6400,ECV,Automotive,Corp.
6401,Bitology,Automotive,Group
6402,WireBot,Automotive,LLP
6403,LOA,Pharma,Corp.
6404,TXQ,Pharma,Corporation
6405,Surtis,Health,LLC
6406,Norman James,Pharma,Ltd.
6407,John Farrell,Pharma,Corp.
6408,Daniel Smith,Health,Corporation
6409,Altulus,Pharma,Co.
6410,Tencubis,Automotive,Ltd.
6411,IIH,Automotive,Corp.
6412,Synaxor,Pharma,Corporation
6413,XXI,Automotive,Group
6414,CyberWorld,Automotive,Group
6415,Scott Mcguire,Pharma,LLP
6416,Michael Harris,Pharma,Co.
6417,WireScape,Pharma,Corp.
6418,Mike Burns,Health,LLP
6419,James Harper,Automotive,Ltd.
6420,BIL,Automotive,LLC
6421,Novos,Health,LLC
6422,LinkVision,Health,Group
6423,Frederick Lloyd,Automotive,Inc.
6424,Epcentis,Automotive,LLC
6425,Gregory Sanchez,Automotive,Co.
6426,Illumeon,Automotive,Co.
6427,GKO,Pharma,Group
6428,KMC,Pharma,LLP
6429,David Wilson,Automotive,Group
6430,DZO,Pharma,LLP
6431,Paccum,Health,LLC
6432,InfoCity,Health,Corporation
6433,BWO,Health,GP
6434,Michael Smith,Health,LP
6435,Evos,Automotive,GP
6436,HotCom,Health,Co.
6437,Centron,Automotive,Corporation
6438,Celotec,Automotive,Corporation
